,model_key,alpha,temperature,seed,iter,loss_train,loss_val,Expert Utilization,Load Imbalance Ratio,Routing Concentration,Expert Load Variation,Routing Probability CV
0,alpha_2.5_temp_1.0,2.5,1.0,42,0,4.2570415,4.257549,1.0,1.4075234115271489,0.7015050147374472,0.2271512354314327,0.29148796223600704
1,alpha_2.5_temp_1.0,2.5,1.0,42,100,2.4454103,2.460651,1.0,1.7403390963986487,0.8974304945866267,0.47639220479130745,0.515042874554793
2,alpha_2.5_temp_1.0,2.5,1.0,42,200,2.226367,2.262769,1.0,1.885122390218218,0.9140659564137459,0.4969009048243363,0.5467674220403036
3,alpha_2.5_temp_1.0,2.5,1.0,42,300,1.9835237,2.061976,1.0,1.831957688715092,0.927397836983204,0.4919849398732185,0.5366066282689571
4,alpha_2.5_temp_1.0,2.5,1.0,42,400,1.7832043,1.9140114,1.0,1.8535738460236706,0.9311712139050167,0.49686803727348644,0.5283226284782092
5,alpha_2.5_temp_1.0,2.5,1.0,42,500,1.6447814,1.8169978,1.0,1.8874405686479658,0.9268686663111052,0.5070844224691391,0.5245488518973191
6,alpha_2.5_temp_1.0,2.5,1.0,42,600,1.5623326,1.7466868,1.0,1.8641103784728468,0.9250803021391233,0.5065071480671565,0.5220058933794499
7,alpha_2.5_temp_1.0,2.5,1.0,42,700,1.4961741,1.6829321,1.0,1.8728422245308638,0.9247290762464205,0.5097424861689408,0.5213311975002288
8,alpha_2.5_temp_1.0,2.5,1.0,42,800,1.4471208,1.6422819,1.0,1.8679615381441421,0.9214249039689699,0.5078008879721164,0.5207012773652872
9,alpha_2.5_temp_1.0,2.5,1.0,42,900,1.407601,1.6120559,1.0,1.8350138836026844,0.9170987412134806,0.5077662828763326,0.5255532152156035
10,alpha_2.5_temp_1.0,2.5,1.0,42,1000,1.3806921,1.588375,1.0,1.8777225413444079,0.9144354396859805,0.5126844773391883,0.5247217470010122
11,alpha_2.5_temp_1.0,2.5,1.0,42,1100,1.3506374,1.5667347,1.0,1.8791994925571658,0.9123598894874255,0.5161425823569298,0.5308615928987662
12,alpha_2.5_temp_1.0,2.5,1.0,42,1200,1.3291428,1.5473416,1.0,1.8767925758526054,0.9087085961103439,0.5180357596576214,0.5252414814929167
13,alpha_2.5_temp_1.0,2.5,1.0,42,1300,1.3069074,1.5361153,1.0,1.8868751957986605,0.9043803970416388,0.5181099670330683,0.5283399061262607
14,alpha_2.5_temp_1.0,2.5,1.0,42,1400,1.291835,1.5260558,1.0,1.8812576955042994,0.9038901375929514,0.5201662281950316,0.5282468998928865
15,alpha_2.5_temp_1.0,2.5,1.0,42,1500,1.2770323,1.518643,1.0,1.8837862054307835,0.9015127854148547,0.5201198739210765,0.5321003865698973
16,alpha_2.5_temp_1.0,2.5,1.0,42,1600,1.2598165,1.5067407,1.0,1.8747961508205764,0.9010534824728965,0.5187628677884738,0.5265468921661377
17,alpha_2.5_temp_1.0,2.5,1.0,42,1700,1.2477009,1.5072395,1.0,1.87644059613495,0.8988161094586055,0.5199953868786494,0.5249448064665
18,alpha_2.5_temp_1.0,2.5,1.0,42,1800,1.2325757,1.5036745,1.0,1.8797994497908252,0.8987548363804817,0.5231004734734694,0.5319668854176998
19,alpha_2.5_temp_1.0,2.5,1.0,42,1900,1.2198008,1.4980506,1.0,1.90198578704664,0.896419832209746,0.5265812420845032,0.5379805054267247
20,alpha_2.5_temp_1.0,2.5,1.0,42,2000,1.2101694,1.503217,1.0,1.8770361320430604,0.8964893194139004,0.5236520061691602,0.5304171728193761
21,alpha_2.5_temp_1.0,2.5,1.0,42,2100,1.1956321,1.4928795,1.0,1.8843197315844773,0.8950041014651456,0.5233357039888701,0.5332283279200395
22,alpha_2.5_temp_1.0,2.5,1.0,42,2200,1.187563,1.4880697,1.0,1.8894699382190812,0.8937854164739449,0.5284671269357204,0.5375698938171068
23,alpha_2.5_temp_1.0,2.5,1.0,42,2300,1.1736666,1.4886488,1.0,1.9067505741226167,0.8935867471198241,0.5327047973473866,0.541963925888141
24,alpha_2.5_temp_1.0,2.5,1.0,42,2400,1.1624153,1.4907876,1.0,1.9152952083961585,0.8916402301291625,0.5353584666649501,0.5447139141758283
25,alpha_2.5_temp_1.0,2.5,1.0,42,2500,1.1554146,1.4941628,1.0,1.9186034683934692,0.8913441396156947,0.5334818612833817,0.540041966855526
26,alpha_2.5_temp_1.0,2.5,1.0,42,2600,1.1473957,1.4914786,1.0,1.9102405515070047,0.8894642294049264,0.5326613080501555,0.5391373068094253
27,alpha_2.5_temp_1.0,2.5,1.0,42,2700,1.1367849,1.4968017,1.0,1.9117098736585414,0.8917735684414705,0.5355170736114184,0.5471723964114984
28,alpha_2.5_temp_1.0,2.5,1.0,42,2800,1.125809,1.4868567,1.0,1.8992428285045453,0.8890979867776235,0.5336388984223207,0.5382718113760153
29,alpha_2.5_temp_1.0,2.5,1.0,42,2900,1.1172389,1.4984021,1.0,1.9090517355251302,0.8898871408303579,0.5345700033803781,0.548602361559868
30,alpha_2.5_temp_1.0,2.5,1.0,42,3000,1.1060774,1.4915189,1.0,1.9045859539280636,0.8885331380069256,0.5345994823276996,0.5414883013168971
31,alpha_2.5_temp_1.0,2.5,1.0,42,3100,1.0971216,1.4983232,1.0,1.915564680169071,0.8888107460637888,0.5378845571875572,0.5560922641952833
32,alpha_2.5_temp_1.0,2.5,1.0,42,3200,1.0892376,1.4954875,1.0,1.9091073160920917,0.8874211947619917,0.5360293645163376,0.5490679244597754
33,alpha_2.5_temp_1.0,2.5,1.0,42,3300,1.080516,1.5020547,1.0,1.9097376336501541,0.886847458064556,0.5343415388464928,0.5405966576933862
34,alpha_2.5_temp_1.0,2.5,1.0,42,3400,1.0722393,1.500745,1.0,1.9023758416310337,0.888068438599507,0.53901871702075,0.5490197049578031
35,alpha_2.5_temp_1.0,2.5,1.0,42,3500,1.0625591,1.5077114,1.0,1.906115138927132,0.8871553459664187,0.5376507311562697,0.5472430716057618
